id,type,frame,magnitude,map,path
istl_sensorarray,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_sensor_array_hardpoint_base_surface.png
istl_sensorarray,turret,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_sensor_array_turret_base_surface.png
istl_12cmrailgun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_12cm_railgun_hardpoint_base_surface.png
istl_12cmrailgun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_12cm_railgun_hardpoint_recoil_surface.png
istl_12cmrailgun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_12cm_railgun_turret_base_surface.png
istl_12cmrailgun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_12cm_railgun_turret_recoil_surface.png
istl_20cmrailgun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_20cm_railgun_hardpoint_base_surface.png
istl_20cmrailgun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_20cm_railgun_hardpoint_recoil_surface.png
istl_20cmrailgun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_20cm_railgun_turret_base_surface.png
istl_20cmrailgun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_20cm_railgun_turret_recoil_surface.png
istl_6cmrailgun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_6cm_railgun_hardpoint_base_surface.png
istl_6cmrailgun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_6cm_railgun_hardpoint_recoil_surface.png
istl_6cmrailgun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_6cm_railgun_turret_base_surface.png
istl_6cmrailgun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_6cm_railgun_turret_recoil_surface.png
istl_AMMblisterlauncher,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ammblisterlauncher_hardpoint_surface.png
istl_AMMblisterlauncher,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ammblisterlauncher_turret_surface.png
istl_ammlight,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ammlight_hardpoint_base_surface.png
istl_ammlight,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ammlight_turret_base_surface.png
istl_ammpod,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ammpod_hardpoint_base_surface.png
istl_ammpod,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ammpod_turret_base_surface.png
istl_autohybridblaster,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autohybridblaster_hardpoint_base_surface.png
istl_autohybridblaster,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autohybridblaster_turret_base_surface.png
istl_autolaser,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autolaser_hardpoint_base_surface.png
istl_autolaser,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autolaser_turret_base_surface.png
istl_autolaser_ftr,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autolaser_small_hardpoint_base_surface.png
istl_autolaser_ftr,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autolaser_small_turret_base_surface.png
istl_autolaser_small,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autolaser_small_hardpoint_base_surface.png
istl_autolaser_small,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_autolaser_small_turret_base_surface.png
istl_basilisk,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_basilisk_hardpoint_base_surface.png
istl_basilisk,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_basilisk_turret_base_surface.png
istl_blazedriver,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazedriver_hardpoint_base_surface.png
istl_blazedriver,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazedriver_hardpoint_recoil_surface.png
istl_blazedriver,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazedriver_turret_base_surface.png
istl_blazedriver,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazedriver_turret_recoil_surface.png
istl_blazegun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazegun_hardpoint_base_surface.png
istl_blazegun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazegun_hardpoint_recoil_surface.png
istl_blazegun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazegun_turret_base_surface.png
istl_blazegun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_blazegun_turret_recoil_surface.png
istl_twinbuzzgun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_buzzgun_hardpoint_base_surface.png
istl_twinbuzzgun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_buzzgun_hardpoint_recoil_surface.png
istl_buzzgun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_buzzgun_turret_base_surface.png
istl_buzzgun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_buzzgun_turret_recoil_surface.png
istl_chasseurLRMlauncher,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_chasseurLRMlauncher_hardpoint_surface.png
istl_chasseurLRMlauncher,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_chasseurLRMlauncher_turret_surface.png
istl_erpulsebeam,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_erpulsebeam_hardpoint_base_surface.png
istl_erpulsebeam,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_erpulsebeam_turret_base_surface.png
istl_gravmissilelauncher,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_gravmissilelauncher_hardpoint_surface.png
istl_gravmissilelauncher,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_gravmissilelauncher_turret_surface.png
istl_gravmissiletube,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_gravmissiletube_hardpoint_surface.png
istl_gravmissiletube,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_gravmissiletube_turret_surface.png
istl_heavylinear_autogun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_heavylinear_autogun_hardpoint_base_surface.png
istl_heavylinear_autogun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_heavylinear_autogun_hardpoint_recoil_surface.png
istl_heavylinear_autogun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_heavylinear_autogun_turret_base_surface.png
istl_heavylinear_autogun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_heavylinear_autogun_turret_recoil_surface.png
istl_heavylrpd,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_heavylrpd_hardpoint_base_surface.png
istl_heavylrpd,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_heavylrpd_turret_base_surface.png
istl_hedgehogpod,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hedgehogpod_hardpoint_base_surface.png
istl_hedgehogpod,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hedgehogpod_turret_base_surface.png
istl_hellhound_single,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_single_hardpoint_base_surface.png
istl_hellhound_single,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_single_turret_base_surface.png
istl_hellhound,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_double_hardpoint_base_surface.png
istl_hellhound,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_double_turret_base_surface.png
istl_hellhoundlauncher,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hellhoundlauncher_hardpoint_surface.png
istl_hellhoundlauncher,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hellhoundlauncher_turret_surface.png
istl_hellspear,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hellspear_hardpoint_base_surface.png
istl_hellspear,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hellspear_hardpoint_recoil_surface.png
istl_hellspear,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hellspear_turret_base_surface.png
istl_hellspear,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hellspear_turret_recoil_surface.png
istl_howler,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_howler_hardpoint_base_surface.png
istl_howler,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_howler_hardpoint_recoil_surface.png
istl_howler,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_howler_turret_base_surface.png
istl_howler,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_howler_turret_recoil_surface.png
istl_hybridblaster,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hybridblaster_hardpoint_base_surface.png
istl_hybridblaster,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hybridblaster_hardpoint_recoil_surface.png
istl_hybridblaster,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hybridblaster_turret_base_surface.png
istl_hybridblaster,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hybridblaster_turret_recoil_surface.png
istl_hybridrepeater,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hybridrepeater_hardpoint_base_surface.png
istl_hybridrepeater,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_hybridrepeater_turret_base_surface.png
istl_impaler,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_impaler_hardpoint_base_surface.png
istl_impaler,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_impaler_turret_base_surface.png
istl_impaler_rapid,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_impalerrapid_hardpoint_base_surface.png
istl_impaler_rapid,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_impalerrapid_turret_base_surface.png
istl_ionbeamer,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ionbeamer_hardpoint_base_surface.png
istl_ionbeamer,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ionbeamer_turret_base_surface.png
istl_jackal,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_jackal_hardpoint_base_surface.png
istl_jackal,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_jackal_hardpoint_recoil_surface.png
istl_jackal,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_jackal_turret_base_surface.png
istl_jackal,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_jackal_turret_recoil_surface.png
istl_lens_hdem_single,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_single_hardpoint_base_surface.png
istl_lens_hdem_single,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_single_turret_base_surface.png
istl_lens_hdem_rack,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_triple_hardpoint_base_surface.png
istl_lens_hdem_rack,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_triple_turret_base_surface.png
istl_linearcannon,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannon_hardpoint_base_surface.png
istl_linearcannon,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannon_hardpoint_recoil_surface.png
istl_linearcannon,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannon_turret_base_surface.png
istl_linearcannon,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannon_turret_recoil_surface.png
istl_linearcannonheavy,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonheavy_hardpoint_base_surface.png
istl_linearcannonheavy,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonheavy_hardpoint_recoil_surface.png
istl_linearcannonheavy,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonheavy_turret_base_surface.png
istl_linearcannonheavy,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonheavy_turret_recoil_surface.png
istl_linearcannonlight,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonlight_hardpoint_base_surface.png
istl_linearcannonlight,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonlight_hardpoint_recoil_surface.png
istl_linearcannonlight,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonlight_turret_base_surface.png
istl_linearcannonlight,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannonlight_turret_recoil_surface.png
istl_linearcannontwin,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannontwin_hardpoint_base_surface.png
istl_linearcannontwin,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannontwin_hardpoint_recoil_surface.png
istl_linearcannontwin,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannontwin_turret_base_surface.png
istl_linearcannontwin,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearcannontwin_turret_recoil_surface.png
istl_linearflak,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_hardpoint_base_surface.png
istl_linearflak,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_hardpoint_recoil_surface.png
istl_linearflak_single,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_single_hardpoint_base_surface.png
istl_linearflak_single,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_single_hardpoint_recoil_surface.png
istl_linearflak_single,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_single_turret_base_surface.png
istl_linearflak_single,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_single_turret_recoil_surface.png
istl_linearflak,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_turret_base_surface.png
istl_linearflak,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearflak_turret_recoil_surface.png
istl_linearmg,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmg_hardpoint_base_surface.png
istl_linearmg,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmg_hardpoint_recoil_surface.png
istl_linearmg,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmg_turret_base_surface.png
istl_linearmg,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmg_turret_recoil_surface.png
istl_linearmgdual,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmgdual_hardpoint_base_surface.png
istl_linearmgdual,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmgdual_hardpoint_recoil_surface.png
istl_linearmgdual,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmgdual_turret_base_surface.png
istl_linearmgdual,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearmgdual_turret_recoil_surface.png
istl_linearvulcan,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearvulcan_hardpoint_base_surface.png
istl_linearvulcan,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearvulcan_hardpoint_recoil_surface.png
istl_linearvulcan,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearvulcan_turret_base_surface.png
istl_linearvulcan,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_linearvulcan_turret_recoil_surface.png
istl_magdisruptor,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_magdisruptor_hardpoint_base_surface.png
istl_magdisruptor,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_magdisruptor_turret_base_surface.png
istl_magpulser,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_magpulser_hardpoint_base_surface.png
istl_magpulser,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_magpulser_turret_base_surface.png
istl_marteau_esm_rack,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_twin_hardpoint_base_surface.png
istl_marteau_esm_rack,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_twin_turret_base_alt_surface.png
istl_marteau_esm_pod,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_quad_hardpoint_base_surface.png
istl_marteau_esm_pod,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_quad_turret_base_surface.png
istl_microflak,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_microflak_hardpoint_base_surface.png
istl_microflak,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_microflak_turret_base_surface.png
istl_micropd,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_micropd_hardpoint_base_surface.png
istl_micropd,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_micropd_turret_base_surface.png
istl_mirvtorpedo_single,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_single_hardpoint_base_surface.png
istl_mirvtorpedo_single,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_single_turret_base_surface.png
istl_mirvtorpedo_rack,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_double_hardpoint_base_surface.png
istl_mirvtorpedo_rack,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_double_turret_base_surface.png
istl_mirvtorpedo_barrage,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_barrage_hardpoint_base_surface.png
istl_mirvtorpedo_barrage,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_barrage_turret_base_surface.png
istl_multipdnode,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_multipdnode_hardpoint_base_surface.png
istl_multipdnode,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_multipdnode_turret_base_surface.png
istl_NTKautogun,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKautogun_hardpoint_base_surface.png
istl_NTKautogun,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKautogun_hardpoint_recoil_surface.png
istl_NTKautogun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKautogun_turret_base_surface.png
istl_NTKautogun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKautogun_turret_recoil_surface.png
istl_NTKcannon,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKcannon_hardpoint_base_surface.png
istl_NTKcannon,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKcannon_hardpoint_recoil_surface.png
istl_NTKcannon,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKcannon_turret_base_surface.png
istl_NTKcannon,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_NTKcannon_turret_recoil_surface.png
istl_omniblaster,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_omniblaster_hardpoint_base_surface.png
istl_omniblaster,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_omniblaster_turret_base_surface.png
istl_pdlaser,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_pdlaser_hardpoint_base_surface.png
istl_pdlaser,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_pdlaser_turret_base_surface.png
istl_perforator,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_perforator_hardpoint_base_surface.png
istl_perforator,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_perforator_turret_base_surface.png
istl_perforatorpod,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_perforatorpod_hardpoint_surface.png
istl_perforatorpod,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_perforatorpod_turret_surface.png
istl_plasbeamer,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_plasbeamer_hardpoint_base_surface.png
istl_plasbeamer,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_plasbeamer_turret_base_surface.png
istl_plasmadisruptor,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_plasmadisruptor_hardpoint_base_surface.png
istl_plasmadisruptor,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_plasmadisruptor_hardpoint_recoil_surface.png
istl_plasmadisruptor,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_plasmadisruptor_turret_base_surface.png
istl_plasmadisruptor,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_plasmadisruptor_turret_recoil_surface.png
istl_plasvulcan,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_laservulcan_hardpoint_base_surface.png
istl_plasvulcan,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_laservulcan_turret_base_surface.png
istl_proxbomb_rack,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_proxrack_hardpoint_base_surface.png
istl_proxbomb_rack,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_proxrack_turret_base_surface.png
istl_pulseripper,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_pulseripper_hardpoint_base_surface.png
istl_pulseripper,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_pulseripper_hardpoint_recoil_surface.png
istl_pulseripper,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_pulseripper_turret_base_surface.png
istl_pulseripper,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_pulseripper_turret_recoil_surface.png
istl_quadlinearmg,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_quadlinearmg_hardpoint_base_surface.png
istl_quadlinearmg,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_quadlinearmg_hardpoint_recoil_surface.png
istl_quadlinearmg,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_quadlinearmg_turret_base_surface.png
istl_quadlinearmg,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_quadlinearmg_turret_recoil_surface.png
istl_ripper,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ripper_hardpoint_base_surface.png
istl_ripper,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ripper_hardpoint_recoil_surface.png
istl_ripper,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ripper_turret_base_surface.png
istl_ripper,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ripper_turret_recoil_surface.png
istl_ruptureasm_tube,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ruptureasm_hardpoint_base_surface.png
istl_ruptureasm_tube,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ruptureasm_turret_base_surface.png
istl_ruptureftr_tube,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ruptureftr_hardpoint_base_surface.png
istl_ruptureftr_tube,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_ruptureftr_turret_base_surface.png
istl_ruptureasm_sm,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_3light_hardpoint_base_surface.png
istl_ruptureasm_sm,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_3light_turret_base_surface.png
istl_ruptureasm_med,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilepod5midtech_hardpoint_base_surface.png
istl_ruptureasm_med,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilepod5midtech_turret_base_surface.png
istl_shellback,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellback_hardpoint_base_surface.png
istl_shellback,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellback_hardpoint_recoil_surface.png
istl_shellback,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellback_turret_base_surface.png
istl_shellback,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellback_turret_recoil_surface.png
istl_shellhead,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellhead_hardpoint_base_surface.png
istl_shellhead,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellhead_hardpoint_recoil_surface.png
istl_shellhead,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellhead_turret_base_surface.png
istl_shellhead,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_shellhead_turret_recoil_surface.png
istl_slapper,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_slapper_hardpoint_base_surface.png
istl_slapper,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_slapper_hardpoint_recoil_surface.png
istl_slapper,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_slapper_turret_base_surface.png
istl_slapper,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_slapper_turret_recoil_surface.png
istl_tacbeamer,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_tacbeamer_hardpoint_base_surface.png
istl_tacbeamer,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_tacbeamer_turret_base_surface.png
istl_thermalheavy,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalheavy_hardpoint_base_surface.png
istl_thermalheavy,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalheavy_hardpoint_recoil_surface.png
istl_thermalheavy,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalheavy_turret_base_surface.png
istl_thermalheavy,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalheavy_turret_recoil_surface.png
istl_thermalpd,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalpd_hardpoint_base_surface.png
istl_thermalpd,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalpd_hardpoint_recoil_surface.png
istl_thermalpd,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalpd_turret_base_surface.png
istl_thermalpd,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_thermalpd_turret_recoil_surface.png
istl_tribeamer,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_tribeamer_hardpoint_base_surface.png
istl_tribeamer,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_tribeamer_turret_base_surface.png
istl_twinbuzzgun,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_twinbuzzgun_turret_base_surface.png
istl_twinbuzzgun,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_twinbuzzgun_turret_recoil_surface.png
istl_twinjack,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_twinjack_hardpoint_base_surface.png
istl_twinjack,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_twinjack_hardpoint_recoil_surface.png
istl_twinjack,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_twinjack_turret_base_surface.png
istl_twinjack,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_twinjack_turret_recoil_surface.png
